"decision_date","company_ID","external_score_ver01","external_score_ver02","external_score_ver03","age","province","juridical_form","industry_sector","gross_margin_ratio","core_income_ratio","cash_asset_ratio","consolidated_liabilities_ratio","revenues","cr_available","region","geo_area","last_statement_age","days_to_default","target"
"2021-11-16",2412470470,7,2,"B",8,"MI","SR","Costruzioni e materiali per costruzioni",0.0770057306590258,0.0575692963752665,0.0895765472312704,0.774713467048711,1876,"TRUE","Lombardia","Nord-ovest",1,168,1
"2020-10-15",5477843930,10,3,"B",6,"BG","CO","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",2,473,1
"2021-02-18",6246400370,5,1,"H",4,"VA","SR","Costruzioni e materiali per costruzioni",0.551369863013699,-0.0264705882352941,0.0467625899280576,0.126712328767123,680,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-10-16",375398390,7,1,"D",7,"CO","SR","Servizi",0.47845142439737,0.0225733634311512,0.00303951367781155,0.593133674214755,1329,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-03-31",7238352110,7,2,"E",2,"VE","SR","Costruzioni e materiali per costruzioni",0.655063291139241,0.0408163265306122,0.117021276595745,0.142405063291139,343,"TRUE","Veneto","Nord-est",2,1498,0
"2021-08-06",1972832150,6,2,"D",4,"GE","SR","Agricoltura",0.0793036750483559,0.129032258064516,0.124756335282651,0.8214055448098,230,"TRUE","Liguria","Nord-ovest",1,1498,0
"2021-11-08",7730805720,8,2,"E",7,"LT","SR","Distribuzione",0.246808510638298,0.0503000857387825,0.00749625187406297,0.618844984802432,3499,"TRUE","Lazio","Centro",1,454,1
"2021-02-08",2053073530,5,1,"O",2,"MI","SC","Utility",1.71842105263158,0.00498753117206983,0.172413793103448,0.471052631578947,802,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-07-08",4779486440,8,2,"I",5,"MI","SU","Distribuzione",0,-0.0337078651685393,0.210526315789474,0.467532467532468,89,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2022-02-21",1315295570,6,2,"D",4,"SP","RS","Servizi",0.176600441501104,0.377777777777778,0.830357142857143,0.622516556291391,143,"TRUE","Liguria","Nord-ovest",2,1498,0
"2022-05-11",9890782710,7,2,"C",5,"MI","SR","Altri beni di consumo",0.30558183538316,0.0315068493150685,0.168784029038113,0.487228003784295,746,"TRUE","Lombardia","Nord-ovest",2,324,1
"2022-04-10",7372585200,9,3,"F",3,"RC","RS","Distribuzione",0.235807860262009,0.0206185567010309,0.0945945945945946,0.0567685589519651,388,"FALSE","Calabria","Sud",2,1498,0
"2020-11-12",6163427690,7,1,"H",4,"RA","SR","Metallurgia e prodotti in metallo",0.48488241881299,0.0220233998623537,0.0894607843137255,0.264277715565509,1484,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2021-02-17",5665417040,8,3,"L",3,"PE","RS","Costruzioni e materiali per costruzioni",0.464285714285714,0.07,0.130434782608696,0.232142857142857,200,"FALSE","Abruzzo","Sud",2,1498,0
"2021-10-14",5858895410,10,2,"D",0,"MI","RS","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2021-04-06",9183790060,10,3,"B",5,"RM","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Lazio","Centro",2,762,1
"2021-07-06",1193037620,5,2,"L",11,"CA","SR","Servizi",0.201438848920863,-0.0048780487804878,0.0388888888888889,0.31294964028777,205,"TRUE","Sardegna","Isole",2,1498,0
"2021-02-03",8772378500,7,1,"F",11,"GE","SR","Distribuzione",0.249087893864013,-0.00392399834779017,0.0235553919764446,0.183416252072968,4842,"TRUE","Liguria","Nord-ovest",2,1498,0
"2021-07-15",2686225420,6,1,"O",6,"MB","SR","Metallurgia e prodotti in metallo",0.075609200637668,0.039477503628447,0.0284073738289513,0.0314279207469825,4925,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-04-13",499236720,10,3,"B",3,"CT","RS","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Sicilia","Isole",2,385,1
"2021-06-30",9073945340,6,1,"I",6,"RM","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lazio","Centro",2,1498,0
"2021-03-18",3097882070,5,2,"D",3,"CE","SR","Largo consumo / attività ricreativo-culturali",0.141566265060241,0.00209205020920502,0.0186915887850467,0.801204819277108,478,"TRUE","Campania","Sud",2,1498,0
"2021-04-26",8302032780,6,1,"E",6,"RN","SR","Costruzioni e materiali per costruzioni",0.233050847457627,0.0784982935153584,0,0.311440677966102,293,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-07-16",138277310,6,2,"M",6,"SA","SR","Costruzioni e materiali per costruzioni",0.20011273957159,0.0212903225806452,0.039451114922813,0.46054114994363,1550,"TRUE","Campania","Sud",2,1498,0
"2022-03-29",7439632640,6,2,"G",6,"FR","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lazio","Centro",2,1498,0
"2022-02-14",1582169340,10,3,"A",17,"VC","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-04-01",7245387220,7,3,"N",6,"SA","SR","Distribuzione",0.228985507246377,0.0137931034482759,0.18342151675485,0.143478260869565,725,"TRUE","Campania","Sud",2,1498,0
"2022-02-15",9338965500,8,2,"E",2,"RM","RS","Servizi",1.39130434782609,0.11304347826087,0.883720930232558,0.369565217391304,134,"FALSE","Lazio","Centro",2,1498,0
"2021-03-25",9554400790,6,2,"L",5,"RM","RS","Servizi",0.0740740740740741,0.0203045685279188,0.0769230769230769,0.492063492063492,197,"TRUE","Lazio","Centro",2,1498,0
"2020-09-30",8645125070,6,2,"C",8,"MC","SR","Distribuzione",0.138415545590433,0.011336032388664,0.0087719298245614,0.671748878923767,1235,"TRUE","Marche","Centro",1,859,1
"2021-04-06",2051607930,10,3,"A",3,"SA","SR","Sistema moda",0.309393721242889,0.0116192594567062,0,0.392384296291443,1192,"TRUE","Campania","Sud",2,671,1
"2021-10-05",8108080310,5,2,"F",6,"PI","SR","Servizi",0.7625,0.630952380952381,0.0757575757575758,0.5125,84,"TRUE","Toscana","Centro",2,1498,0
"2020-11-04",4915333070,7,3,"D",3,"RC","RS","Largo consumo / attività ricreativo-culturali",0.414634146341463,0.333333333333333,0.024390243902439,0.731707317073171,96,"FALSE","Calabria","Sud",2,1498,0
"2022-05-04",3970253680,9,1,"C",5,"CT","SR","Costruzioni e materiali per costruzioni",0.367586611861421,0.0727542687453601,0.0736994219653179,0.182618907809748,1384,"TRUE","Sicilia","Isole",1,1498,0
"2021-07-15",1042715240,10,3,"G",7,"CE","RS","Servizi",0.517730496453901,0.26984126984127,0.578947368421053,0.315602836879433,191,"FALSE","Campania","Sud",3,202,1
"2020-09-11",2454434900,6,1,"D",11,"ME","SR","Costruzioni e materiali per costruzioni",0.191616766467066,0.0683760683760684,0.00303490136570561,0.658682634730539,529,"TRUE","Sicilia","Isole",2,922,1
"2021-03-23",6026640210,7,3,"I",6,"PO","SR","Costruzioni e materiali per costruzioni",0.253996447602131,0.18,0.485106382978723,0.261101243339254,500,"TRUE","Toscana","Centro",2,1498,0
"2021-03-10",3046821840,6,2,"E",3,"MI","RS","Costruzioni e materiali per costruzioni",0.472727272727273,0.368421052631579,0.0198019801980198,0.509090909090909,133,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-07-15",174538570,5,1,"M",4,"VA","SR","Metallurgia e prodotti in metallo",0.645283018867924,0.23481308411215,0.376910016977929,0.547169811320755,856,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2021-10-21",9298827560,6,2,"E",6,"VT","SR","Distribuzione",0.315789473684211,0.0535714285714286,0.321428571428571,0.298245614035088,168,"FALSE","Lazio","Centro",2,1498,0
"2021-06-27",9223545070,8,2,"E",9,"BS","SU","Servizi",0.155426529700759,0.398576512455516,0.739848914069877,0.272443054935239,1333,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2020-12-21",6174798870,6,2,"E",5,"MI","SR","Costruzioni e materiali per costruzioni",0.123620309050773,0.0330578512396694,0.126530612244898,0.520971302428256,484,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-07-08",6665057170,8,2,"E",2,"BG","SR","Servizi",0.184397163120567,0.0329113924050633,0.102941176470588,0.312056737588652,395,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-18",8391433250,9,1,"D",11,"FG","OO","Servizi",0.348214285714286,-0.113821138211382,0.038659793814433,0.283482142857143,198,"TRUE","Puglia","Sud",2,1498,0
"2022-04-19",1882477030,10,1,"M",1,"MI","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-13",5501922480,4,1,"G",11,"PV","SR","Servizi",0.16971916971917,0.059190031152648,0.0899067005937235,0.385836385836386,1332,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2020-10-07",6833321970,7,1,"G",5,"LO","SR","Costruzioni e materiali per costruzioni",0.910514541387025,0.0205710776788456,0.110640870616687,0.247203579418345,3257,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-12-22",4508829060,6,2,"H",6,"CE","SR","Costruzioni e materiali per costruzioni",0.249834327369119,0.0391730141458107,0.295702840495266,0.595758780649437,1933,"TRUE","Campania","Sud",1,501,1
"2022-06-01",6882483440,5,2,"F",0,"MI","SR","Distribuzione",0.573868488471392,0.122728543472183,0.0157946692991115,0.736976942783945,3577,"FALSE","Lombardia","Nord-ovest",1,1498,0
"2021-04-27",3735292090,10,3,"D",2,"PA","RS","Servizi",0.442477876106195,0.00571428571428571,0.225352112676056,0.132743362831858,175,"FALSE","Sicilia","Isole",2,1498,0
"2021-06-16",7423606780,10,3,"B",2,"RE","RS","Trasporti",0.481464142837938,0.0214629507689967,0,0.340040715519577,986.5,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-10-19",1379228700,8,2,"C",8,"FI","SR","Servizi",0.833333333333333,0.024390243902439,0.16504854368932,0.277777777777778,164,"FALSE","Toscana","Centro",3,1498,0
"2022-04-28",7200634040,6,3,"D",5,"TA","RS","Distribuzione",0.0529801324503311,0.0214285714285714,0.280821917808219,0.543046357615894,142,"TRUE","Puglia","Sud",2,1498,0
"2021-11-23",5924325150,6,1,"F",21,"BA","SR","Distribuzione",0.253493013972056,-0.00252667040988209,0.428904428904429,0.452095808383234,3562,"TRUE","Puglia","Sud",1,1498,0
"2022-03-25",4408260030,5,1,"H",25,"CH","SR","Distribuzione",0.209190231362468,0.0187637969094923,0.0762818893660015,0.406651670951157,7248,"TRUE","Abruzzo","Sud",3,1498,0
"2020-10-27",4613520890,3,1,"I",23,"RM","SR","Servizi",1.69125683060109,0.0396184886280264,0.185,0.546448087431694,1363,"TRUE","Lazio","Centro",2,1498,0
"2022-04-04",5107399480,8,3,"E",6,"RG","RS","Servizi",0.0921985815602837,-0.261363636363636,0.198019801980198,0,88,"TRUE","Sicilia","Isole",2,1498,0
"2021-06-11",8888832580,7,3,"F",6,"CE","RS","Servizi",0.553846153846154,-0.087719298245614,0.675,0.0153846153846154,57,"FALSE","Campania","Sud",2,1498,0
"2021-07-06",7166617640,8,2,"D",3,"AN","RS","Distribuzione",0.107142857142857,0,0.117647058823529,0.0178571428571429,73,"FALSE","Marche","Centro",2,1498,0
"2022-04-13",7032207720,7,1,"D",22,"LE","SU","Metallurgia e prodotti in metallo",0.241647241647242,-0.0323955669224211,0.022075055187638,0.663558663558664,1349,"TRUE","Puglia","Sud",2,1498,0
"2021-01-08",3598554230,10,3,"B",5,"VI","SR","Trasporti",0.481464142837938,0.0214629507689967,0,0.340040715519577,986.5,"TRUE","Veneto","Nord-est",2,1498,0
"2022-04-06",8829989630,7,3,"D",5,"SA","SR","Servizi",0.281553398058252,0.139240506329114,0.0273972602739726,0.242718446601942,79,"TRUE","Campania","Sud",3,1498,0
"2021-11-09",9795239850,6,2,"H",2,"RM","SR","Distribuzione",0.221917808219178,0.0441426146010187,0.153424657534247,0.764383561643836,599,"TRUE","Lazio","Centro",1,1498,0
"2021-06-22",2360000290,6,2,"H",7,"MI","SR","Costruzioni e materiali per costruzioni",0.376777251184834,-0.00296589223924864,0.193121693121693,0.566350710900474,550,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-02-22",9892205380,8,1,"M",13,"LE","SR","Utility",0.161668094830049,0.0205329838357361,0.00253565768621236,0.0936875178520423,2396,"TRUE","Puglia","Sud",3,1498,0
"2022-01-31",8405226010,4,2,"F",11,"FR","SR","Trasporti",0.983086680761099,0.0948595654478007,0.0466101694915254,0.921775898520085,1887,"TRUE","Lazio","Centro",2,277,1
"2021-07-30",7848657300,8,1,"D",35,"RM","SR","Distribuzione",0.0756799369333859,0.0240963855421687,0.00593589236248516,0.83208513992905,498,"TRUE","Lazio","Centro",2,1498,0
"2022-05-10",2273281760,6,3,"F",5,"SS","RS","Costruzioni e materiali per costruzioni",0.41358024691358,0.347560975609756,0.0987654320987654,0.425925925925926,164,"FALSE","Sardegna","Isole",3,369,1
"2020-08-11",4239743130,7,1,"C",2,"VI","SR","Meccanica",0.671331316187595,0.00917792054543071,0.0578999018645731,0.137291981845688,8199,"TRUE","Veneto","Nord-est",1,1498,0
"2021-02-04",6757200100,6,3,"F",4,"LT","RS","Servizi",-0.2,0.0526315789473684,0.103448275862069,0.208333333333333,57,"FALSE","Lazio","Centro",2,452,1
"2021-04-07",3781867300,8,1,"H",37,"BO","SR","Servizi",0.456359102244389,-0.160869565217391,0.227611940298507,0,690,"FALSE","Emilia-Romagna","Nord-est",3,1498,0
"2022-02-28",1007934020,6,2,"E",5,"PV","RS","Servizi",0.864406779661017,-0.053921568627451,0.318181818181818,0.372881355932203,204,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2020-09-22",1338405140,8,2,"G",5,"RA","RS","Largo consumo / attività ricreativo-culturali",0.222222222222222,0,0.357142857142857,0.111111111111111,225,"FALSE","Emilia-Romagna","Nord-est",1,402,1
"2021-07-15",6861396580,5,2,"I",3,"LE","SR","Distribuzione",0.0728155339805825,0.0332278481012658,0.522988505747126,0.325242718446602,2528,"TRUE","Puglia","Sud",1,1498,0
"2021-03-03",9519467510,6,1,"D",4,"MI","SR","Servizi",0.197278911564626,-0.129032258064516,0.390625,0.73469387755102,93,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2022-04-01",424914450,7,2,"M",13,"CE","SR","Chimica di base e intermedi",0.123720930232558,0.0603537981269511,0.0767754318618042,0.226046511627907,961,"TRUE","Campania","Sud",2,1498,0
"2021-03-08",3509665300,9,2,"G",17,"PO","SR","Altri beni di consumo",-0.0105708245243129,-0.0427689914105695,0.0445103857566766,0.993657505285412,0,"TRUE","Toscana","Centro",5,1498,0
"2020-09-10",1371284250,10,3,"A",4,"CT","SR","Utility",0.650900900900901,0.0240601503759399,0.025,0.576576576576577,691,"TRUE","Sicilia","Isole",2,693,1
"2021-03-24",5155255010,5,2,"O",13,"RE","SR","Servizi",0.796296296296296,-0.164510166358595,0.079646017699115,0.148148148148148,542,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-08-16",5853370510,7,1,"A",17,"RM","SR","Servizi",0.0575916230366492,0.0579345088161209,0,0.452879581151832,397,"TRUE","Lazio","Centro",3,218,1
"2022-05-17",3004063560,6,2,"B",4,"RM","SL","Servizi",0.137290715372907,0.00921173838662982,0.164049448713665,0.241704718417047,7599,"TRUE","Lazio","Centro",2,186,1
"2022-01-19",895662270,6,3,"H",5,"AV","SR","Distribuzione",0.117834394904459,0.0583333333333333,0.109634551495017,0.509554140127389,360,"TRUE","Campania","Sud",3,1498,0
"2021-04-02",7363133660,8,1,"G",8,"BO","SR","Distribuzione",0.0558766859344894,-0.091254752851711,0.0761099365750529,0.416184971098266,526,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-10-26",2201533980,6,2,"H",6,"RM","SR","Distribuzione",0.277649769585253,0.036379769299024,0.33175355450237,0.388248847926267,1186,"TRUE","Lazio","Centro",2,1498,0
"2022-04-28",2905171680,7,2,"I",9,"PT","SR","Metallurgia e prodotti in metallo",0.178054527095254,0.0126782884310618,0.0305023923444976,0.440592393133625,1904,"TRUE","Toscana","Centro",2,1498,0
"2021-09-11",8946152580,6,1,"E",11,"BG","SR","Costruzioni e materiali per costruzioni",0.303603071470762,0.016359918200409,0.0363247863247863,0.326048434731246,980,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-05-17",1385746510,5,2,"F",3,"VA","RS","Costruzioni e materiali per costruzioni",0.28169014084507,0.0526315789473684,0.032258064516129,0.802816901408451,38,"TRUE","Lombardia","Nord-ovest",2,368,1
"2020-05-21",5078756710,5,2,"H",5,"TV","SR","Trasporti",0.6875,0.00977198697068404,0.00819672131147541,0.170454545454545,307,"TRUE","Veneto","Nord-est",2,1498,0
"2021-04-01",5099183610,10,2,"D",1,"BS","SR","Servizi",0,0.0125934084914631,0.0416666666666667,0.980769230769231,0,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2021-07-15",7764627020,3,1,"M",31,"SP","SR","Meccanica",0.487980769230769,0.06002331002331,0.0236087689713322,0.697115384615385,1722,"TRUE","Liguria","Nord-ovest",2,1498,0
"2021-07-14",4679794200,6,3,"G",2,"BN","RS","Costruzioni e materiali per costruzioni",0.450704225352113,0.0554371002132196,0.0947867298578199,0.15962441314554,471,"FALSE","Campania","Sud",1,754,1
"2020-10-30",5233831770,5,2,"I",11,"RM","SR","Servizi",1.02185792349727,0.0396659707724426,0.0769230769230769,0.327868852459016,479,"FALSE","Lazio","Centro",2,1498,0
"2021-11-10",9189547450,8,2,"I",10,"BS","SR","Distribuzione",0.075780738152435,0.0134776844896156,0.0830210027579379,0.332386984057654,31682,"TRUE","Lombardia","Nord-ovest",1,360,1
"2021-06-29",79716510,6,2,"M",2,"RM","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lazio","Centro",2,1498,0
"2021-12-03",3927994350,5,2,"M",6,"MI","SR","Distribuzione",0.426426426426426,0.0221674876847291,0.213203463203463,0.107107107107107,1624,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-06-03",189999330,7,2,"D",4,"SV","RS","Servizi",0.65,0.0186915887850467,1,0.125,107,"TRUE","Liguria","Nord-ovest",2,1498,0
"2021-02-05",6266661270,6,2,"D",6,"LT","SR","Editoria e stampa",0.0490867579908676,0.0103703703703704,0.180048661800487,0.319634703196347,675,"TRUE","Lazio","Centro",2,451,1
"2021-07-07",8490055330,8,1,"F",9,"SP","SU","Mezzi di trasporto",0.720751494449189,0.0233800935203741,0.0176643768400393,0.316823228010248,1511,"TRUE","Liguria","Nord-ovest",1,1498,0
"2021-09-23",4217641650,8,1,"P",13,"TO","SR","Costruzioni e materiali per costruzioni",0.613471502590674,-0.204081632653061,0.0146341463414634,0.027979274611399,1325,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2020-12-02",6043282840,6,1,"G",6,"VR","SP","Meccanica",0.191272891702464,-0.135943775100402,0.439330543933054,0.708342753787022,5025,"TRUE","Veneto","Nord-est",1,1498,0
"2022-04-26",1936412080,7,2,"D",3,"MI","SR","Distribuzione",0.172820928348188,0.0092650426816573,0.000758437618505878,0.222826716055099,9606,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-06-11",2796586850,10,3,"B",3,"NO","SP","Editoria e stampa",0.288070321410057,0.019773576735431,0,0.422482270171019,677,"TRUE","Piemonte","Nord-ovest",2,140,1
"2021-05-07",7989679410,7,2,"A",5,"RM","SR","Trasporti",0.853315382026254,0.00589757477282301,0.00977537437603993,0.139347021204981,17887,"TRUE","Lazio","Centro",2,176,1
"2022-05-19",8408393520,6,1,"O",4,"BG","SR","Costruzioni e materiali per costruzioni",0.920698924731183,0.0424242424242424,0.456486042692939,0.412634408602151,1652,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-03-31",2209799770,8,1,"B",22,"VV","SR","Alimentare",0.238811728395062,0.00925797982589471,0.11588785046729,0.265560699588477,7365,"TRUE","Calabria","Sud",3,1498,0
"2021-02-26",4998465420,5,1,"I",6,"SA","SR","Distribuzione",0.145028759244043,0.0508744038155803,0.0103324348607367,0.655299917830731,629,"TRUE","Campania","Sud",2,1498,0
"2021-03-10",7230566220,5,1,"P",6,"VA","SR","Sistema moda",0.39156454830436,-0.107827216628776,0.0810112036771043,0.703904246223995,3109,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-31",8620292400,3,2,"H",9,"PD","SR","Distribuzione",0.163480553724456,0.0569288389513109,0.0712844653665097,0.417270929466051,2670,"TRUE","Veneto","Nord-est",2,1498,0
"2020-10-28",6754404700,6,1,"H",32,"MI","SR","Largo consumo / attività ricreativo-culturali",0.291132180702733,0.0141093474426808,0.0355239786856128,0.562186279977691,1701,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-05-10",7726425920,7,3,"E",4,"AV","RS","Costruzioni e materiali per costruzioni",0.424050632911392,0.0602409638554217,0.248275862068966,0.29746835443038,168,"TRUE","Campania","Sud",2,1498,0
"2022-04-15",4799010620,4,1,"P",24,"CZ","SR","Costruzioni e materiali per costruzioni",0.418983700862895,0.0890287769784173,0.255561047948591,0.447267497603068,2234,"TRUE","Calabria","Sud",2,1498,0
"2021-06-29",8244324080,7,1,"O",11,"MO","SR","Chimica di base e intermedi",0.154602951510892,0.0416418798334325,0.00932642487046632,0.522839072382291,1576,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-11-14",7051125050,8,2,"C",5,"MC","SR","Distribuzione",0.0727923627684964,0.0577507598784195,0.0368098159509202,0.443914081145585,1001,"TRUE","Marche","Centro",1,1498,0
"2022-03-03",6643949790,7,2,"B",8,"BG","SR","Distribuzione",0.195837780149413,0.00491918482080112,0.0556451612903226,0.815368196371398,1423,"TRUE","Lombardia","Nord-ovest",2,318,1
